Text,Suspicious
"""Let’s go for a run tomorrow morning.""",0
"""I need to go pick up some dry cleaning.""",0
"""Let’s go try that new ramen restaurant.""",0
"""I’m planning to spend the evening reading.""",0
"""Let’s visit the botanical gardens next week.""",0
"""I need to make a list of things to do.""",0
"""Let’s go for a stroll around the lake.""",0
"""I’m thinking about taking a vacation this year.""",0
"""Let’s make a to-do list for the weekend.""",0
"""I need to organize my desk before work.""",0
"""Let’s go to a new café and have lunch together.""",0
"""I need to buy some fresh fruit today.""",0
"""Let’s plan a movie night for the weekend.""",0
"""I’m thinking of starting a journal.""",0
"""Let’s check out that new bookstore in town.""",0
"""I need to go to the post office tomorrow.""",0
"""Let’s go for a morning walk tomorrow.""",0
"""I’m planning to meet my friends for lunch.""",0
"""Let’s go to the park for a picnic this afternoon.""",0
"""I need to book a dentist appointment.""",0
"""Let’s try cooking a healthy recipe tonight.""",0
"""I’m thinking of taking a pottery class this month.""",0
"""Let’s go to the zoo with the kids this weekend.""",0
"""I need to pick up some toiletries later.""",0
"""Let’s visit the museum this weekend.""",0
"""I’m planning to clean my windows this weekend.""",0
"""Let’s go for a drive to the countryside.""",0
"""I need to finish that report by Friday.""",0
"""Let’s try a new type of pasta tonight.""",0
"""I’m thinking of redecorating my bedroom.""",0
"""Let’s plan a brunch with the family.""",0
"""I need to go to the hair salon next week.""",0
"""Let’s take a short trip to the beach.""",0
"""I’m planning to take a walk this evening.""",0
"""Let’s try out that new burger place.""",0
"""I need to organize my digital files today.""",0
"""Let’s go out for ice cream tonight.""",0
"""I’m thinking of getting a new backpack for school.""",0
"""Let’s go hiking this weekend.""",0
"""I need to go buy a new phone charger.""",0
"""Let’s plan a weekend getaway soon.""",0
"""I’m thinking of getting a subscription for online classes.""",0
"""Let’s take a painting class together.""",0
"""I need to catch up on some work this evening.""",0
"""Let’s go check out the new art gallery.""",0
"""I’m planning to visit my cousin next month.""",0
"""Let’s go see a new movie this Friday.""",0
"""I need to go shopping for winter clothes.""",0
"""Let’s have a game night this weekend.""",0
"""I’m thinking of taking up knitting as a hobby.""",0
"""Let’s plan a surprise party for Sarah.""",0
"""I need to finish organizing my room.""",0
"""Let’s go out for coffee tomorrow afternoon.""",0
"""I’m planning to cook a big dinner this weekend.""",0
"""Let’s go bowling this evening.""",0
"""I need to pick up a few groceries later today.""",0
"""Let’s have a picnic at the lake this weekend.""",0
"""I’m thinking about going to the gym more often.""",0
"""Let’s go check out a new yoga studio.""",0
"""I need to buy some new office supplies.""",0
"""Let’s plan a weekend trip to the mountains.""",0
"""I’m thinking of getting a new computer.""",0
"""Let’s have a movie marathon this Sunday.""",0
"""I need to take my car to the mechanic.""",0
"""Let’s go for a morning jog together.""",0
"""I’m planning to take a cooking class next month.""",0
"""Let’s go out for dinner tonight.""",0
"""I need to clean the house this weekend.""",0
"""Let’s go to a comedy show this Saturday.""",0
"""I’m thinking of trying out a new diet.""",0
"""Let’s go visit a new city this summer.""",0
"""I need to finish my assignment by tomorrow.""",0
"""Let’s try a new workout routine this week.""",0
"""I’m planning to take a day off tomorrow.""",0
"""Let’s go for a bike ride in the park.""",0
"""I need to update my wardrobe for the season.""",0
"""Let’s go to the farmer’s market together.""",0
"""I’m thinking of getting a pet soon.""",0
"""Let’s take a yoga class together.""",0
"""I need to clean out my email inbox.""",0
"""Let’s go for a walk after dinner.""",0
"""I’m planning to spend the weekend with my family.""",0
"""Let’s go visit the new coffee shop in town.""",0
"""I need to finish reading this book.""",0
"""Let’s try out a new sushi restaurant this weekend.""",0
"""I’m thinking of redecorating my living room.""",0
"""Let’s go for a swim in the pool.""",0
"""I need to get some new skincare products.""",0
"""Let’s go see a play at the theater.""",0
"""I’m planning to spend the day doing nothing.""",0
"""Let’s try making homemade pizza tonight.""",0
"""I need to get a new pair of sneakers.""",0
"""Let’s take a weekend trip to the countryside.""",0
"""I’m thinking of buying a new bike.""",0
"""Let’s plan a surprise dinner for Jane.""",0
"""I need to organize my kitchen cabinets.""",0
"""Let’s go for a hike in the woods this weekend.""",0
"""I’m planning to start a fitness challenge.""",0
"""Let’s go visit a new art exhibit.""",0
"""I need to buy a gift for my sister’s birthday.""",0
"""Let’s take a day trip to the beach.""",0
"""I’m thinking of starting a garden at home.""",0
"""Let’s try a new type of cuisine for dinner.""",0
"""I need to catch up on my favorite TV shows.""",0
"""Let’s go for a walk in the park this evening.""",0
"""I’m planning to do some spring cleaning today.""",0
"""Let’s meet up for lunch tomorrow.""",0
"""I need to finish my grocery shopping this afternoon.""",0
"""Let’s try out a new dessert recipe.""",0
"""I’m thinking of taking up cycling this summer.""",0
"""Let’s go to the movies this weekend.""",0
"""I need to update my profile on LinkedIn.""",0
"""Let’s go to a music festival next month.""",0
"""I’m planning to take a short nap today.""",0
"""Let’s try a new workout class together.""",0
"""I need to organize my bookshelves.""",0
"""Let’s go for a run in the morning.""",0
"""I’m thinking of getting a new jacket for winter.""",0
"""Let’s go for a walk and get some fresh air.""",0
"""I need to book a hair appointment soon.""",0
"""Let’s plan a road trip next summer.""",0
"""I’m thinking of getting a new pair of sunglasses.""",0
"""Let’s check out that new restaurant everyone’s talking about.""",0
"""I need to schedule a meeting with my boss.""",0
"""Let’s go to the park and have a barbecue.""",0
"""I’m planning to spend the weekend relaxing.""",0
"""Let’s try out a new workout routine at the gym.""",0
"""I need to make a to-do list for the day.""",0
"""Let’s go to the beach for the day.""",0
"""I’m thinking of redecorating my office space.""",0
"""Let’s go to the zoo this weekend.""",0
"""I need to pick up a new pair of shoes.""",0
"""Let’s go grab coffee and catch up.""",0
"""I’m planning to bake some cookies tonight.""",0
"""Let’s try a new hobby together.""",0
"""I need to buy some gifts for the holidays.""",0
"""Let’s go for a walk and talk.""",0
"""I’m thinking of taking a break from social media.""",0
"""Let’s try making homemade ice cream.""",0
"""I need to go to the library later today.""",0
"""Let’s go for a hike in the mountains this weekend.""",0
"""I’m planning to take a yoga class this week.""",0
"""Let’s go see a movie this Friday night.""",0
"""I need to finish my report before the meeting.""",0
"""Let’s go to the farmers' market this Saturday.""",0
"""I’m thinking of starting a new DIY project.""",0
"""Let’s grab dinner and talk about life.""",0
"""I need to buy some new workout gear.""",0
"""Let’s plan a weekend getaway to the mountains.""",0
"""I’m thinking of adopting a dog soon.""",0
"""Let’s try making a new cake recipe.""",0
"""I need to go to the pharmacy to pick up a prescription.""",0
"""Let’s take a bike ride to the park.""",0
"""I’m planning to clean my house this weekend.""",0
"""Let’s go visit a new part of the city.""",0
"""I need to organize my closet today.""",0
"""Let’s meet up for breakfast tomorrow.""",0
"""I’m thinking of buying a new coffee maker.""",0
"""Let’s try out a new vegan recipe.""",0
"""I need to get a new planner for the new year.""",0
"""Let’s go to a new café in town tomorrow.""",0
"""Let’s meet up for a coffee break tomorrow.""",0
"""I need to buy some new books for my collection.""",0
"""How about we go for a walk in the park later?""",0
"""I’m thinking of starting a blog about cooking.""",0
"""Let’s go for a night out this weekend.""",0
"""I need to get some new stationery for work.""",0
"""Let’s visit the botanical garden this weekend.""",0
"""I’m planning to organize my kitchen this weekend.""",0
"""Let’s go watch a live concert this Friday night.""",0
"""I need to get some fresh air today.""",0
"""Let’s plan a weekend picnic in the park.""",0
"""I’m thinking of buying a new phone soon.""",0
"""Let’s go to the beach for the day next weekend.""",0
"""I need to make a list of things I need to do today.""",0
"""Let’s go check out that new rooftop bar.""",0
"""I’m planning to join a painting class next month.""",0
"""Let’s go to the library and spend a quiet afternoon.""",0
"""I need to finish reading that book I started.""",0
"""Let’s plan a weekend trip to the mountains.""",0
"""I’m thinking of taking up running as a hobby.""",0
"""Let’s try a new recipe for dinner tonight.""",0
"""I need to make a grocery list for the week.""",0
"""Let’s go check out a local art exhibit.""",0
"""I’m planning to start a new fitness challenge.""",0
"""Let’s go for a hike this weekend.""",0
"""I need to pick up some cleaning supplies today.""",0
"""Let’s try that new sushi place for dinner.""",0
"""I’m thinking of starting a meditation practice.""",0
"""Let’s go visit a nearby town this weekend.""",0
"""I need to pick up a new book from the bookstore.""",0
"""Let’s go to a local farmers' market this Saturday.""",0
"""I’m planning to take a break and relax this afternoon.""",0
"""Let’s plan a movie night at my place.""",0
"""I need to buy some new clothes for work.""",0
"""Let’s go for a bike ride this weekend.""",0
"""I’m thinking of getting a new pair of running shoes.""",0
"""Let’s have a picnic by the lake tomorrow.""",0
"""I need to update my wardrobe for the season.""",0
"""Let’s go check out the new mall this weekend.""",0
"""I’m planning to clean out my closet this weekend.""",0
"""Let’s go bowling with the friends this weekend.""",0
"""I need to pick up some fresh fruit from the store.""",0
"""Let’s meet up for lunch at that new café.""",0
"""I’m thinking of starting a new DIY project.""",0
